"","ID","Title_Level","l"
"979","456","5","Solution Architecture "
"980","456","5","Business Process "
"981","445","1","Foundation "
"982","445","1","Github "
"983","445","1","Microsoft Word"
"984","445","1","Team Leadership"
"985","445","1","Research"
"986","400","4","Vendor Management "
"987","400","4","Security"
"988","400","4","ITIL "
"989","400","4","IT Management "
"990","400","4","Financial Modeling"
"991","168","5","Software Engineering "
"992","168","5","Sales Process "
"993","168","5","Computational Biology "
"994","168","5","Clinical Research "
"995","168","5","Databases"
"996","168","5","Selling "
"997","168","5","Wealth Management"
"998","168","5","Business Development "
"999","168","5","Science "
"1000","168","5","Telepresence "
"1001","183","2","Troubleshooting"
"1002","183","2","Systems Engineering "
"1003","183","2","Auditing "
"1004","183","2","COSO Framework "
"1005","183","2","Pharmaceutical Industry "
"1006","329","3","HTML "
"1007","329","3","Computer Vision"
"1008","329","3","MFC"
"1009","329","3","C#"
"1010","329","3","Embedded Systems "
"1011","18","3","Marketing "
"1012","18","3","Paraview"
"1013","18","3","Windows Server "
"1014","18","3","C#"
"1015","18","3","Ruby on Rails "
"1016","14","6","Mergers & Acquisitions "
"1017","14","6","HL "
"1018","14","6","Product Launch "
"1019","14","6","ALM "
"1020","14","6","Credit Risk "
"1021","14","6","Change Management "
"1022","14","6","HIPAA "
"1023","14","6","Healthcare Inmation Technology "
"1024","14","6","Financial Services "
"1025","14","6","Product Marketing "
"1026","85","5","SAP "
"1027","85","5","Business Development "
"1028","85","5","Situational Leadership "
"1029","85","5","Equities "
"1030","85","5","Physicians "
"1031","85","5","Product Marketing "
"1032","85","5","LIMS "
"1033","85","5","Databases"
"1034","85","5","Strategic Planning "
"1035","85","5","Process Improvement "
"1036","33","2","GRC "
"1037","33","2","Analytical Skills "
"1038","33","2","Microsoft Office "
"1039","33","2","Microsoft Word "
"1040","33","2",NA
"1041","120","4","Drug Discovery "
"1042","120","4","Wicket"
"1043","120","4","Micro Services"
"1044","120","4","Java EE"
"1045","120","4","Management"
"1046","443","5","Integration "
"1047","443","5","Biochemistry "
"1048","443","5","Management "
"1049","443","5","Science "
"1050","443","5","Wealth Management"
"1051","443","5","Mobile Devices "
"1052","443","5","Sybase "
"1053","443","5","Nursing "
"1054","443","5","CFR Part"
"1055","443","5","Nursing "
"1056","58","4","Testing"
"1057","58","4","Microsoft Office"
"1058","58","4","Business Analysis "
"1059","58","4","Agile Methodologies "
"1060","58","4","Research     Research"
"1061","83","6","Cardiology "
"1062","83","6","Operations Management "
"1063","83","6","Business Process Automation "
"1064","83","6","Leadership Development "
"1065","83","6","Management "
"1066","83","6","Visual Studio "
"1067","83","6","Lean Manufacturing "
"1068","83","6","Require Analysis s"
"1069","83","6","Clinical Research "
"1070","83","6","Agile "
"1071","154","4","Vmware"
"1072","154","4","Virtualization "
"1073","154","4","PaaS"
"1074","154","4","Linux "
"1075","154","4","Sales"
"1076","222","3","Inmation Technology "
"1077","222","3","VMware Infrastructure"
"1078","222","3","C++     C++"
"1079","222","3","Remote User Support "
"1080","222","3","Agile Methodologies "
"1081","412","3","Windows  "
"1082","412","3","Tortoise SVN"
"1083","412","3","SQL "
"1084","412","3","Computer Vision"
"1085","412","3","Paraview"
"1086","111","1","Pair Programming "
"1087","111","1","Ruby     Ruby"
"1088","111","1","Pair Programming "
"1089","111","1","Public Speaking"
"1090","111","1","Sinatra "
"1091","213","4",NA
"1092","213","4","Permance Tuning"
"1093","213","4",NA
"1094","213","4","Ant"
"1095","213","4","Program Development "
"1096","479","1","Microsoft Office"
"1097","479","1","Git "
"1098","479","1","Git "
"1099","479","1","Public Speaking"
"1100","479","1","Pair Programming "
"1101","352","2","Research "
"1102","352","2","Java"
"1103","352","2","Analytical Skills "
"1104","352","2","Data Analysis "
"1105","352","2","HTML "
"1106","132","3","Spring "
"1107","132","3","WPF Development"
"1108","132","3","Troubleshooting "
"1109","132","3","Public Speaking "
"1110","132","3","Internet Protocol Suite (TCP/IP)"
"1111","234","4","Technical Support "
"1112","234","4","Hibernate"
"1113","234","4","Domain-Driven Design (DDD)"
"1114","234","4","Infrastructure "
"1115","234","4","Java EE"
"1116","397","1","Strategic Planning"
"1117","397","1","Teamwork "
"1118","397","1","Customer Service"
"1119","397","1","Team Leadership"
"1120","397","1","Sinatra "
"1121","396","1","Research"
"1122","396","1","Customer Service"
"1123","396","1","Web Development "
"1124","396","1","Java "
"1125","396","1","Entrepreneurship"
"1126","155","4","Eclipse SWT"
"1127","155","4","Databases "
"1128","155","4","Nonprofits     Nonprofits"
"1129","155","4","VMware ESX "
"1130","155","4","Linux "
"1131","375","6","HTML "
"1132","375","6","Cardiology "
"1133","375","6","Start-ups "
"1134","375","6","Business Operations "
"1135","375","6","SQL "
"1136","375","6","Small Business "
"1137","375","6","Product Launch "
"1138","375","6","Leadership Development "
"1139","375","6","Internal Audit "
"1140","375","6","Business Analysis "
"1141","309","4","Virtualization "
"1142","309","4","Biologics"
"1143","309","4","node,js"
"1144","309","4","LIMS "
"1145","309","4","Eclipse SWT"
"1146","481","6","Cloud Computing "
"1147","481","6","Financial Modeling "
"1148","481","6","IT Strategy "
"1149","481","6","Healthcare"
"1150","481","6","Healthcare Inmation Technology "
"1151","481","6","Financial Modeling "
"1152","481","6","Radiology "
"1153","481","6","Business Development "
"1154","481","6","Invest "
"1155","481","6","New Business Development "
"1156","41","6","ALM "
"1157","41","6","Enterprise Architecture "
"1158","41","6","Software Design "
"1159","41","6","HIPAA "
"1160","41","6","Business Management "
"1161","41","6","Banking "
"1162","41","6","Business Process Automation "
"1163","41","6","Sales "
"1164","41","6","HIPAA "
"1165","41","6","EMR "
"1166","5","1","Karma "
"1167","5","1","SQL "
"1168","5","1","JSON "
"1169","5","1","Python "
"1170","5","1","Strategic Planning"
"1171","109","6","Financial Analysis "
"1172","109","6","Weight Loss Coaching "
"1173","109","6","AJAX "
"1174","109","6","Agile "
"1175","109","6","Application Architecture "
"1176","109","6","Product Launch "
"1177","109","6","Analytics "
"1178","109","6","Microsoft SQL Server "
"1179","109","6","Business Management "
"1180","109","6","Data Analysis"
"1181","313","4","Python"
"1182","313","4","Git"
"1183","313","4","BOSH"
"1184","313","4","Agile Methodologies"
"1185","313","4","Wicket"
"1186","249","4","Nonprofits     Nonprofits"
"1187","249","4","Vmware"
"1188","249","4","Grant Writing "
"1189","249","4","Linux "
"1190","249","4","Electronic Lab Notebooks "
"1191","47","4","Scientific Data Management"
"1192","47","4","JSON"
"1193","47","4","Program Evaluation "
"1194","47","4","Spring"
"1195","47","4","Research     Research"
"1196","131","1","Visual Basic  Applications (VBA) "
"1197","131","1","Rails "
"1198","131","1","Objective-C "
"1199","131","1","Event Planning "
"1200","131","1","JSON "
"1201","411","6","New Business Development "
"1202","411","6","Start-ups "
"1203","411","6","Clinical Research "
"1204","411","6","Financial Modeling "
"1205","411","6","Integration "
"1206","411","6","Radiology "
"1207","411","6","Analysis     Analysis"
"1208","411","6","AJAX "
"1209","411","6","Scrum "
"1210","411","6","Leadership Development "
"1211","326","6","Visual Basic "
"1212","326","6","SaaS "
"1213","326","6","Sales "
"1214","326","6","Business Strategy "
"1215","326","6","Healthcare Inmation Technology "
"1216","326","6","Medical Imaging "
"1217","326","6","Business Process Improvement "
"1218","326","6","Acquisition Integration "
"1219","326","6","Team Building"
"1220","326","6","Strategy "
"1221","244","6","Healthcare Industry "
"1222","244","6","Software Design "
"1223","244","6","Social Media Marketing "
"1224","244","6","Risk Management "
"1225","244","6","Bootstrap "
"1226","244","6","P&L Management "
"1227","244","6","XML "
"1228","244","6","SQL "
"1229","244","6","Strategic Planning "
"1230","244","6","Social Media Marketing "
"1231","353","3","Digital Signal Processors "
"1232","353","3","Remote User Support "
"1233","353","3","NoSQL "
"1234","353","3","Django "
"1235","353","3","VTK"
"1236","490","3","VHDL "
"1237","490","3","Java "
"1238","490","3","VPN "
"1239","490","3","Java "
"1240","490","3","Microsoft Exchange"
"1241","315","5","Management Consulting "
"1242","315","5","FDA "
"1243","315","5","Computational Biology "
"1244","315","5","Business Process Improvement "
"1245","315","5","Software Development "
"1246","315","5","Databases"
"1247","315","5","Management "
"1248","315","5","Cheminmatics "
"1249","315","5","Pharmaceutical Industry "
"1250","315","5","Sequencing "
"1251","340","6","Application Architecture "
"1252","340","6","HIPAA "
"1253","340","6","Healthcare "
"1254","340","6","Hospitals "
"1255","340","6","Fitness "
"1256","340","6","Application Architecture "
"1257","340","6","Weight Loss Coaching "
"1258","340","6","Management Consulting "
"1259","340","6","Business Intelligence"
"1260","340","6","Small Business "
"1261","409","3","Making Things Work "
"1262","409","3","VPN "
"1263","409","3","iOS Development "
"1264","409","3","MFC"
"1265","409","3","JavaScript"
"1266","311","2","Biotechnology"
"1267","311","2","Polycom Video Conferencing"
"1268","311","2","Dameware"
"1269","311","2","Windows XP     Windows XP"
"1270","311","2","Project Management"
"1271","379","4","Python"
"1272","379","4","SAN "
"1273","379","4","Data Analysis "
"1274","379","4","Amazon Web Services (AWS)"
"1275","379","4","Ruby"
"1276","26","2","Mac"
"1277","26","2","Active Directory"
"1278","26","2","VNC"
"1279","26","2","Windows "
"1280","26","2","Active Directory"
"1281","198","4","Cloud Computing"
"1282","198","4","Cloud Computing"
"1283","198","4","Change Control"
"1284","198","4","Microsoft Office"
"1285","198","4","Business Planning "
"1286","344","5","SAP R/ "
"1287","344","5","Medical Devices "
"1288","344","5","Professional Services "
"1289","344","5","Professional Services "
"1290","344","5","Chemistry "
"1291","344","5","Electronic Medical Record (EMR)"
"1292","344","5","Leadership"
"1293","344","5","Data Management"
"1294","344","5","Program/Project Management "
"1295","344","5","Cheminmatics "
"1296","308","2","Biotechnology"
"1297","308","2","Financial Reporting "
"1298","308","2","Dreamweaver"
"1299","308","2","Financial Analysis "
"1300","308","2","Analysis "
"1301","389","6","UML "
"1302","389","6","Technical Leadership "
"1303","389","6","Lean Manufacturing "
"1304","389","6","Software Project Management "
"1305","389","6","Require Analysis s"
"1306","389","6","ASP.NET "
"1307","389","6","Invest "
"1308","389","6","HTML "
"1309","389","6","Fitness "
"1310","389","6","Management     Management"
"1311","164","6","New Business Development "
"1312","164","6","Marketing "
"1313","164","6","Healthcare Industry "
"1314","164","6","Cloud Computing "
"1315","164","6","Analytics "
"1316","164","6","Leadership Development "
"1317","164","6",".NET "
"1318","164","6","Architecture "
"1319","164","6","Strategic Leadership "
"1320","164","6","Operational Excellence "
"1321","94","1","Objective-C "
"1322","94","1","Public Speaking"
"1323","94","1","Objective-C "
"1324","94","1","HTML "
"1325","94","1","Team Leadership"
"1326","410","4","Financial Modeling"
"1327","410","4","Redhat OpenShift"
"1328","410","4","SDLC "
"1329","410","4","Oracle"
"1330","410","4","SharePoint "
"1331","257","1","Linux "
"1332","257","1","Event Planning "
"1333","257","1","Social Media "
"1334","257","1","Karma "
"1335","257","1","Leadership"
"1336","299","3","Microsoft Exchange"
"1337","299","3","Project Planning"
"1338","299","3","NoSQL "
"1339","299","3","Linux "
"1340","299","3","Software Development "
"1341","437","5","Vendor Management "
"1342","437","5","Pharmaceutical Industry "
"1343","437","5","Unified Communications "
"1344","437","5","Healthcare Inmation Technology (HIT) "
"1345","437","5","Strategic Partnerships "
"1346","437","5","Business Process Re-engineering"
"1347","437","5","Drug Discovery "
"1348","437","5","Product Management "
"1349","437","5","Business Development "
"1350","437","5","Mobile Devices "
"1351","473","4","Problem Solving "
"1352","473","4","SAN "
"1353","473","4","GC analysis tools"
"1354","473","4","Ant"
"1355","473","4","Spring"
"1356","282","6","Analysis     Analysis"
"1357","282","6","Product Launch "
"1358","282","6","Hospitals "
"1359","282","6","P&L Management "
