"","Title_Level","ID","Skill_Name","Skill_ID","Skill_Type","SkillEndorsed","No_Times_Endorsed"
"645","3","55","Financial Analysis ",120,2,0,0
"646","3","55","Financial Analysis ",544,2,1,52
"647","3","55","Six Sigma ",2,2,0,0
"648","3","55","HIPAA ",42,2,0,0
"649","3","55","Social Networking ",48,1,1,42
"650","3","55","Social Networking ",423,1,1,30
"651","3","55","Business Consulting ",66,2,1,38
"652","3","55","Financial Modeling ",130,2,1,30
"653","3","55","Require Analysis s",NA,NA,1,44
"654","3","55","Training ",56,1,1,27
"655","3","55","Training ",129,1,1,30
"656","3","55","Databases ",75,2,1,45
"657","3","55","Databases ",308,2,1,29
"658","3","55","Management Consulting ",57,2,1,56
"659","3","55","Management Consulting ",192,2,0,0
"660","4","56","Medical Imaging ",25,2,1,47
"661","4","56","Enterprise Architecture ",84,2,1,23
"662","4","56","Enterprise Architecture ",185,2,1,29
"663","4","56","Lean Manufacturing ",30,2,1,22
"664","4","56","Mergers & Acquisitions ",17,2,1,36
"665","4","56","Management     Management",123,2,0,0
"666","4","56","Business Strategy",141,2,0,0
"667","4","56","Analytical Skills ",139,2,0,0
"668","4","56","Analytical Skills ",545,1,1,39
"669","4","56","SDLC ",73,2,1,42
"670","4","56","Global Marketing ",44,2,1,59
"671","4","56","VB.NET     VB.NET",109,2,0,0
"672","4","57","SQL ",85,2,1,23
"673","4","57","SQL ",418,2,0,0
"674","4","57","Microsoft Excel ",136,2,0,0
"675","4","57","Microsoft Excel ",564,2,0,0
"676","4","57","Business Consulting ",66,2,1,51
"677","4","57","Radiology ",43,2,1,45
"678","4","57","Integration ",8,2,1,41
"679","4","57","Require Analysis s",NA,NA,1,47
"680","4","57","Program Management ",13,2,1,32
"681","4","57","Program Management ",328,2,0,0
"682","4","57","Financial Analysis",121,2,0,0
"683","4","57","Acquisition Integration ",24,2,1,22
"684","4","57","VB.NET     VB.NET",109,2,1,45
"685","4","58","Management     Management",123,2,0,0
"686","4","58","Financial Risk ",131,2,1,38
"687","4","58","Financial Risk ",181,2,1,27
"688","4","58","Small Business ",68,2,1,30
"689","4","58","Healthcare",47,2,1,33
"690","4","58","Six Sigma ",2,2,0,0
"691","4","58","Market Development ",39,2,0,0
"692","4","58","Financial Analysis",121,2,1,57
"693","4","58","Process Improvement ",5,1,1,57
"694","4","58","Process Improvement ",228,2,1,56
"695","4","58","Process Improvement ",277,2,1,20
"696","4","58","Executive Management ",18,2,0,0
"697","4","58","Competitive Analysis ",31,2,0,0
"698","4","59","Analytics ",128,1,0,0
"699","4","59","Financial Modeling ",130,2,1,20
"700","4","59","Web Services ",86,2,0,0
"701","4","59","Management     Management",123,2,0,0
"702","4","59","Software Development ",72,2,1,57
"703","4","59","Software Development ",278,2,1,47
"704","4","59","Enterprise Software",71,2,1,45
"705","4","59","HL ",40,2,1,30
"706","4","59","Software Project Management ",74,2,0,0
"708","4","59","SOA ",77,2,1,21
"709","4","60","Design Strategies ",117,2,0,0
"710","4","60","SQL ",85,2,0,0
"711","4","60","SQL ",418,2,0,0
"712","4","60","Product Management ",7,2,0,0
"713","4","60","Revenue Cycle ",35,2,1,26
"714","4","60","Analytics ",128,1,0,0
"715","4","60","Healthcare Industry ",10,2,1,57
"716","4","60","Healthcare Industry ",152,2,0,0
"718","4","60","Mobile Applications ",91,2,0,0
"719","4","60","Software Engineering",98,2,0,0
"720","4","60","Software Project Management ",74,2,0,0
"721","4","61","Operational Excellence ",41,1,0,0
"722","4","61","Strategic Leadership ",38,1,0,0
"723","4","61","Bootstrap ",116,2,0,0
"724","4","61","Start-ups ",26,1,0,0
"725","4","61","Start-ups ",265,1,1,48
"726","4","61","Financial Analysis",121,2,0,0
"727","4","61","Global Marketing ",44,2,0,0
"728","4","61","New Business Development ",14,2,0,0
"729","4","61","Change Management ",21,2,0,0
"730","4","61","VB.NET     VB.NET",109,2,1,36
"731","4","61","Cardiology ",34,2,0,0
"732","4","62","Product Marketing ",28,2,1,50
"733","4","62","Product Marketing ",266,2,0,0
"734","4","62","Executive Management ",18,2,1,50
"735","4","62","Business Process Automation ",103,2,1,59
"736","4","62","Change Management ",21,2,0,0
"737","4","62",".NET ",93,2,0,0
"738","4","62","Business Operations ",69,2,0,0
"739","4","62","Banking ",124,2,0,0
"740","4","62","Banking ",178,2,1,43
"741","4","62","Integration ",8,2,1,57
"742","4","62","Scrum ",89,2,0,0
"743","4","62","DICOM",45,2,1,59
"744","5","63","Medical Imaging ",25,2,0,0
"745","5","63","Bootstrap ",116,2,1,36
"746","5","63","Inmation Technology ",59,2,0,0
"747","5","63","Inmation Technology ",451,2,0,0
"748","5","63","UML ",101,2,0,0
"749","5","63","Social Media ",52,2,0,0
"750","5","63","Social Media ",585,1,0,0
"751","5","63","Databases ",75,2,0,0
"752","5","63","Databases ",308,2,0,0
"754","5","63","Software Engineering",98,2,1,57
"755","5","63","Analysis     Analysis",122,2,0,0
"756","5","63","Mergers & Acquisitions ",17,2,0,0
"757","4","64","Wellness ",64,1,1,40
"758","4","64","Healthcare",47,2,1,47
"759","4","64","Marketing ",54,2,1,24
"760","4","64","Public Speaking ",53,1,1,52
"761","4","64","Public Speaking ",170,1,0,0
"762","4","64","Six Sigma ",2,2,1,56
"763","4","64","Nutrition ",51,2,0,0
"764","4","64","Analysis     Analysis",122,2,1,59
"765","4","64","Financial Services ",137,2,1,48
"766","4","64","Analytical Skills ",139,2,1,25
"767","4","64","Analytical Skills ",545,1,0,0
"768","4","64","ALM ",127,2,0,0
"769","4","65","Executive Management ",18,2,1,60
"770","4","65","Team Building ",23,1,0,0
"772","4","65","SQL ",85,2,1,36
"773","4","65","SQL ",418,2,1,51
"774","4","65","Business Strategy",141,2,0,0
"775","4","65",".NET ",93,2,0,0
"776","4","65","Marketing ",54,2,0,0
"777","4","65","Wellness ",64,1,0,0
"778","4","65","Product Launch ",16,2,1,32
"779","4","65","Software Development ",72,2,1,29
"780","4","65","Software Development ",278,2,0,0
"781","4","66","Change Management ",21,2,1,26
"782","4","66","Software Project Management ",74,2,1,36
"783","4","66","Social Networking ",48,1,1,38
"784","4","66","Social Networking ",423,1,0,0
"785","4","66","Global Marketing ",44,2,0,0
"786","4","66","C# ",88,2,0,0
"787","4","66","Healthcare ",4,2,1,45
"788","4","66",".NET ",93,2,0,0
"789","4","66","New Business Development ",14,2,0,0
"790","4","66","Finance ",125,2,1,42
"791","4","66","Acquisition Integration ",24,2,0,0
"792","4","67",".Net Workflow ",119,2,0,0
"793","4","67","Change Management ",21,2,0,0
"794","4","67","Business Intelligence",87,2,1,28
"795","4","67","Scrum ",89,2,1,49
"796","4","67","UML ",101,2,1,60
"797","4","67","Training ",56,1,1,40
"798","4","67","Training ",129,1,1,31
"799","4","67","Strategic Partnerships ",33,1,1,32
"800","4","67","Executive Management ",18,2,0,0
"801","4","67","AngularJS ",115,2,1,28
"802","4","67","Marketing ",54,2,1,48
"803","3","68","Cardiology ",34,2,1,42
"804","3","68","Public Speaking ",53,1,0,0
"805","3","68","Public Speaking ",170,1,1,34
"806","3","68","VB.NET     VB.NET",109,2,0,0
"807","3","68","Entrepreneurship ",46,1,1,42
"808","3","68","Revenue Cycle ",35,2,0,0
"809","3","68","Data Analysis",140,2,1,26
"810","3","68","Business Strategy ",49,2,0,0
"811","3","68","Business Strategy ",255,2,0,0
"812","3","68","Microsoft SQL Server ",80,2,0,0
"813","3","68","Design Strategies ",117,2,0,0
"814","3","68",".Net Workflow ",119,2,1,60
"815","4","69","Enterprise Software",71,2,0,0
"816","4","69","Analysis     Analysis",122,2,1,52
"817","4","69","Business Strategy ",49,2,1,30
"818","4","69","Business Strategy ",255,2,0,0
"819","4","69","Business Analysis ",133,2,0,0
"820","4","69","Business Analysis ",179,2,1,50
"821","4","69","Risk Management ",61,2,0,0
"824","4","69","Weight Loss Coaching ",67,1,1,32
"825","4","69","SaaS ",79,2,0,0
"826","4","69","New Business Development ",14,2,0,0
"827","4","69","Social Media Marketing ",62,2,1,27
"828","4","70","Financial Services ",137,2,1,50
"829","4","70","Finance ",125,2,0,0
"830","4","70","Visual Studio ",107,2,1,59
"831","4","70","Visual Studio ",486,2,1,48
"833","4","70","Mergers & Acquisitions ",17,2,1,30
"834","4","70","Budgets ",37,2,1,57
"835","4","70","Web Applications ",78,2,0,0
"836","4","70","Bootstrap ",116,2,0,0
"837","4","70","Healthcare Inmation Technology ",3,2,0,0
"839","3","71","HL ",40,2,1,55
"840","3","71","Scrum ",89,2,0,0
"841","3","71","IT Strategy ",90,2,0,0
"842","3","71","Software Engineering",98,2,1,57
"843","3","71","Microsoft Excel ",136,2,1,48
"844","3","71","Microsoft Excel ",564,2,1,60
"846","3","71","Integration ",8,2,1,49
"847","3","71","Require Analysis s",NA,NA,1,33
"848","3","71","Executive Management ",18,2,0,0
"849","3","71","Healthcare ",4,2,0,0
"850","4","72","Analytics ",128,1,0,0
"851","4","72","Strategic Planning ",11,1,1,60
"852","4","72","Strategic Planning ",326,2,0,0
"853","4","72","Strategic Partnerships ",33,1,1,34
"854","4","72","Product Management ",7,2,0,0
"855","4","72","Credit Risk ",138,2,1,40
"856","4","72","Public Speaking ",53,1,1,34
"857","4","72","Public Speaking ",170,1,0,0
"858","4","72","Data Analysis",140,2,1,55
"859","4","72","Training ",56,1,1,51
"860","4","72","Training ",129,1,0,0
"861","4","72","Medical Imaging ",25,2,0,0
"864","4","73","Business Process Automation ",103,2,1,23
"865","4","73","SQL ",85,2,1,30
"866","4","73","SQL ",418,2,1,38
"867","4","73","Wellness ",64,1,0,0
"868","4","73","Public Speaking ",53,1,1,58
"869","4","73","Public Speaking ",170,1,1,26
"870","4","73","BPM ",104,2,1,24
"871","4","73","Financial Modeling ",130,2,0,0
"872","4","73","Entrepreneurship ",46,1,0,0
"873","4","73","Integration ",8,2,0,0
"874","4","73","Business Development ",15,2,0,0
"875","4","73","Enterprise Software",71,2,1,43
"876","4","74","Financial Modeling ",130,2,0,0
"877","4","74","C++ ",112,2,0,0
"878","4","74","C++ ",425,2,1,29
"879","4","74","C++ ",468,2,1,58
"880","4","74","Architecture ",83,2,0,0
"881","4","74","Wellness ",64,1,0,0
"882","4","74","Web Applications ",78,2,1,34
"883","4","74","HTML ",94,2,1,49
"884","4","74","HTML ",421,2,1,30
"885","4","74","ASP.NET ",97,2,1,48
"888","4","74","Scrum ",89,2,0,0
"889","4","74","Cardiology ",34,2,0,0
"890","5","75","Weight Loss Coaching ",67,1,0,0
"891","5","75","C# ",88,2,0,0
"892","5","75","Business Intelligence",87,2,0,0
"893","5","75","Business Process Improvement ",135,2,1,25
"894","5","75","Business Process Improvement ",190,2,1,59
"895","5","75","Hospitals ",12,2,1,42
"896","5","75","Social Media Marketing ",62,2,0,0
"897","5","75","Public Speaking ",53,1,0,0
"898","5","75","Public Speaking ",170,1,0,0
"899","5","75","EHR ",27,2,1,60
"900","5","75","EHR ",166,2,1,29
"901","5","75","Business Strategy ",49,2,1,34
"902","5","75","Business Strategy ",255,2,0,0
"903","5","75","Product Marketing ",28,2,0,0
"904","5","75","Product Marketing ",266,2,0,0
"905","5","76","Social Media Marketing ",62,2,1,53
"906","5","76","System Architecture",100,2,0,0
"907","5","76","Strategic Planning ",11,1,0,0
"908","5","76","Strategic Planning ",326,2,0,0
"909","5","76","Enterprise Architecture ",84,2,0,0
"910","5","76","Enterprise Architecture ",185,2,0,0
"911","5","76","Acquisition Integration ",24,2,1,41
"912","5","76","Healthcare Inmation Technology ",3,2,1,27
"913","5","76","Strategic Partnerships ",33,1,1,35
"914","5","76","Business Consulting ",66,2,1,56
"915","5","76","Team Building ",23,1,0,0
"916","5","76","Data Analysis",140,2,0,0
"917","4","77","Architecture ",83,2,1,27
"918","4","77","Strategy ",50,1,0,0
"919","4","77","Strategy ",126,1,1,45
"920","4","77","C# ",88,2,0,0
"921","4","77","Web Applications ",78,2,1,48
"922","4","77",".NET ",93,2,0,0
"923","4","77","Business Strategy ",49,2,0,0
"924","4","77","Business Strategy ",255,2,1,60
"925","4","77","HTML ",94,2,1,47
"926","4","77","HTML ",421,2,0,0
"927","4","77","AngularJS ",115,2,1,49
"928","4","77","Invest ",134,2,0,0
"929","4","77","Analytical Skills ",139,2,0,0
"930","4","77","Analytical Skills ",545,1,1,55
"931","4","78","Business Process Improvement ",135,2,0,0
"932","4","78","Business Process Improvement ",190,2,0,0
"933","4","78","Product Development S",NA,NA,0,0
"934","4","78",".Net Workflow ",119,2,0,0
"935","4","78","Web Services ",86,2,0,0
"936","4","78","Business Development ",15,2,1,54
"937","4","78","Microsoft Excel ",136,2,0,0
"938","4","78","Microsoft Excel ",564,2,0,0
"939","4","78","C# ",88,2,0,0
"940","4","78","Healthcare",47,2,0,0
"941","4","78","Agile ",110,2,1,50
"942","4","78","ASP.NET ",97,2,0,0
"943","4","79","Mobile Applications ",91,2,1,41
"944","4","79","Business Development ",15,2,0,0
"945","4","79","Software Project Management ",74,2,0,0
"946","4","79","Product Launch ",16,2,0,0
"947","4","79","PACS ",36,2,1,28
"948","4","79","Mergers & Acquisitions ",17,2,1,41
"949","4","79","SaaS ",79,2,0,0
"950","4","79","Application Architecture ",106,2,0,0
"951","4","79","Business Operations ",69,2,0,0
"952","4","79","Wellness ",64,1,0,0
"953","4","80","PACS ",36,2,1,38
"954","4","80","Social Networking ",48,1,0,0
"955","4","80","Social Networking ",423,1,1,59
"956","4","80","Training ",56,1,0,0
"957","4","80","Training ",129,1,0,0
"958","4","80","Strategic Planning ",11,1,0,0
"959","4","80","Strategic Planning ",326,2,0,0
"960","4","80","Sales ",32,2,1,33
"961","4","80","SaaS ",79,2,0,0
"962","4","80","Technical Leadership ",95,1,1,37
"963","4","80","Six Sigma ",2,2,1,57
"964","4","80","EHR ",27,2,1,52
"965","4","80","EHR ",166,2,1,60
"966","4","80","Visual Basic ",96,2,1,38
"967","4","81","VB.NET     VB.NET",109,2,1,34
"968","4","81","Social Media Marketing ",62,2,1,29
"969","4","81","New Business Development ",14,2,0,0
"970","4","81","Financial Analysis ",120,2,0,0
"971","4","81","Financial Analysis ",544,2,0,0
"972","4","81","Entrepreneurship ",46,1,1,27
"974","4","81","Training ",56,1,1,28
"975","4","81","Training ",129,1,1,29
"977","4","81","HIPAA ",42,2,0,0
"978","4","81","Enterprise Software",71,2,0,0
"979","5","82","Team Building ",23,1,1,38
"980","5","82","Financial Analysis ",120,2,1,36
"981","5","82","Financial Analysis ",544,2,1,23
"982","5","82","SQL Server ",111,2,0,0
"983","5","82","Finance ",125,2,1,23
"984","5","82","Software Development ",72,2,0,0
"985","5","82","Software Development ",278,2,0,0
"986","5","82","Enterprise Software",71,2,0,0
"987","5","82","BPM ",104,2,0,0
"988","5","82","Radiology ",43,2,0,0
"989","5","82","Software Project Management ",74,2,0,0
"990","5","82","Cloud Computing ",76,2,0,0
"991","5","82","Cloud Computing ",248,2,0,0
"992","4","83","Business Management ",108,2,1,27
"993","4","83","Data Analysis",140,2,0,0
"994","4","83","Healthcare Industry ",10,2,0,0
"995","4","83","Healthcare Industry ",152,2,0,0
"996","4","83","Clinical Research ",29,2,1,33
"997","4","83","Clinical Research ",146,2,0,0
"998","4","83","Inmation Technology ",59,2,1,33
"999","4","83","Inmation Technology ",451,2,0,0
"1000","4","83","ALM ",127,2,1,59
"1001","4","83","Financial Modeling ",130,2,1,27
"1002","4","83","Revenue Cycle ",35,2,0,0
"1003","4","83","Web Services ",86,2,0,0
"1004","4","83","Banking ",124,2,0,0
"1005","4","83","Banking ",178,2,1,27
"1006","4","84","Web Applications ",78,2,1,46
"1007","4","84","BPM ",104,2,0,0
"1008","4","84","Web Services ",86,2,1,49
"1009","4","84","Financial Services ",137,2,0,0
"1010","4","84","Databases ",75,2,1,39
"1011","4","84","Databases ",308,2,1,57
"1012","4","84","Finance ",125,2,1,31
"1013","4","84","Process Improvement ",5,1,1,40
"1014","4","84","Process Improvement ",228,2,1,37
"1015","4","84","Process Improvement ",277,2,1,49
"1017","4","84","Start-ups ",26,1,0,0
"1018","4","84","Start-ups ",265,1,0,0
"1019","4","84","Workflow ",118,2,0,0
"1020","4","85","Databases ",75,2,0,0
"1021","4","85","Databases ",308,2,1,26
"1022","4","85","HL ",40,2,0,0
"1023","4","85","Software Project Management ",74,2,0,0
"1024","4","85","Application Development ",105,2,1,50
"1025","4","85","Personal Training ",65,1,1,40
"1026","4","85","Executive Management ",18,2,0,0
"1027","4","85","Enterprise Architecture ",84,2,0,0
"1028","4","85","Enterprise Architecture ",185,2,0,0
"1029","4","85","Healthcare Industry ",10,2,1,30
"1030","4","85","Healthcare Industry ",152,2,1,27
"1031","4","85","Strategic Leadership ",38,1,0,0
"1034","4","86","Business Strategy ",49,2,1,53
"1035","4","86","Business Strategy ",255,2,1,35
"1036","4","86","AngularJS ",115,2,1,52
"1037","4","86",NA,NA,NA,1,53
"1038","4","86","Risk Management ",61,2,0,0
"1039","4","86","EHR ",27,2,1,41
"1040","4","86","EHR ",166,2,0,0
"1041","4","86","SQL Server ",111,2,1,26
"1042","4","86","Business Process Improvement ",135,2,0,0
"1043","4","86","Business Process Improvement ",190,2,0,0
"1044","4","86","Leadership Development ",63,1,1,42
"1045","4","86","Enterprise Software",71,2,0,0
"1046","4","86","Strategy ",50,1,1,37
"1047","4","86","Strategy ",126,1,1,30
"1048","5","87","Finance ",125,2,1,39
"1049","5","87","Inmation Technology ",59,2,0,0
"1050","5","87","Inmation Technology ",451,2,1,35
"1051","5","87","SOA ",77,2,0,0
"1052","5","87","Web Applications ",78,2,1,26
"1053","5","87","Leadership ",1,1,1,34
"1054","5","87","Leadership ",132,1,0,0
"1056","5","87","Visual Studio ",107,2,0,0
"1057","5","87","Visual Studio ",486,2,0,0
"1058","5","87","SDLC ",73,2,0,0
"1059","5","87","jQuery UI ",114,2,0,0
"1061","4","88",".NET ",93,2,0,0
"1062","4","88","EMR ",19,2,0,0
"1063","4","88","Sales ",32,2,1,32
"1064","4","88","Personal Training ",65,1,1,39
"1065","4","88","Workflow ",118,2,1,43
"1066","4","88","Budgets ",37,2,0,0
"1067","4","88","Revenue Cycle ",35,2,0,0
"1068","4","88","Agile ",110,2,1,29
"1069","4","88","Internal Audit ",60,2,1,42
"1070","4","88","Process Improvement ",5,1,0,0
"1071","4","88","Process Improvement ",228,2,0,0
"1072","4","88","Process Improvement ",277,2,0,0
"1073","3","89","Financial Analysis",121,2,0,0
"1074","3","89","Entrepreneurship ",46,1,1,58
"1075","3","89","Social Networking ",48,1,0,0
"1076","3","89","Social Networking ",423,1,0,0
